astid,name,price,vol24,chg1h,chg24h,chg7d
XBT,,48460.77146693693,212478252.8254456,-0.15096602975151688,1.98955381147452,6.35474572593848
COTI,Coti,0.440843388031877,195405125.67185995,0.9207903931938276,16.104287265753513,41.12545968254619
ICP,,59.44266092551672,183729115.40697053,-0.7192530304139295,5.043239091988092,-1.2245469785336038
CRV,Curve DAO Token,2.8611767882141574,170983949.8477443,-1.0961646905841116,-4.897796412832272,27.283815788251847
NFT,,4.011954192579134e-06,158598103.99415427,-0.009520571769796935,-0.8062173789869183,2.939915458180313
C98,,4.007346498757279,154802713.04016107,-1.9921828363470568,9.349416453804213,2.8782816788653163
CELR,Celer Network,0.1147740167208778,153402273.65583,-0.6993479491540425,1.3085982858070933,69.45656263499875
SRM,Serum,10.271838888470334,147176009.01826322,-0.8229541818321756,4.014720926557644,-17.148630417366682
IOTA,MIOTA,1.6510636965552774,145414592.28911144,-0.2443864841498576,1.0714634739319275,7.91169498260271
SWRV,,1.4356130983534077,142993644.15116897,0.06845167013776701,34.76542017601707,11.759508406497376
UST,TerraUSD,0.9996859968784397,137839972.9790764,-0.05481059049471839,-0.2541696348238732,-0.13193006121021988
HBAR,Hedera Hashgraph,0.4423843867210677,137300662.10166097,-0.02032995176650666,1.429123021942388,21.478205686288597
ELF,Aelf,0.9427612847907535,133473810.10844655,0.35417152241722577,-5.809820370265928,10.885220187084537
IDEX,,0.4629328682517574,124458048.98483188,1.4965551589445003,7.47177256601724,-27.817045725596046
SUN,SUN,0.03866178181283914,121056599.8575245,-0.7142516186584097,-6.127424576694264,20.542626391597327
ONE,Harmony,0.1701848414974976,120577339.52920449,-0.32067573708055325,7.469980824604708,-11.337154323435986
FET,Fetch.AI,0.8588273541986681,119354471.71277669,-0.2299779356781171,-1.8857663579716355,-5.132236107389844
AAVE,Aave,358.6800342395995,107726657.23667057,-1.0408112441162303,-1.69031574130107,10.742015675575656
NEAR,NEAR Protocol,8.884055911014377,106813212.66999191,-1.185524199338555,5.397419520764838,-3.5131381286432934
BCH,Bitcoin Cash,629.4816924415004,106846357.39083852,-0.8283339974722486,0.1292826128861075,-2.1066116811196123
BTT,BitTorrent,0.003950586241880789,102950844.72286169,-0.4065110093440433,0.13808965196767525,0.11448905902268598
UNI,Uniswap,24.601007346189707,99205044.37191924,-0.30227374030254706,-0.3500326477479753,5.458760109267681
CAKE,PancakeSwap,22.607113149238526,98252081.78227548,-0.16174072795188416,4.31885700327461,13.438184946575676
ETC,Ethereum Classic,57.37329398382621,94137821.59544595,-0.4834998114761041,-0.009569649094357958,-0.4811366353721198
EGLD,Elrond,241.21609472041183,94155674.35554071,-1.1051198786959748,-2.9209912426063123,5.831649385038751
VIDT,,1.0181536961687119,92430041.73230264,-0.09121603714193656,17.408942758325253,-3.588541296805846
VET,Ve Chain,0.11313558894245582,90738099.90478086,-0.6851207305605269,-1.021198023950472,-3.568022090000806
SNX,Synthetix Network Token,12.985608121858917,86926812.84443554,-0.8718082901599999,-0.5529820297769128,19.009685182720474
XLM,Stellar,0.324191112436414,84178556.12005402,-0.44040294577004074,0.34251994989436146,-1.7167203708254593
THETA,Theta,6.4281744967450125,81767629.84004939,-0.5094664036588618,0.09413455699153339,-3.0491691771716787
REN,Ren,0.9826857298747073,80826764.23336607,-1.5823203556100194,5.299693511258089,35.59808983245818
MBOX,,6.495405083643716,80201478.6111845,2.7322441408357534,7.35303962628769,18.677946864704396
AXS,Axie Infinity,66.61666643753107,76338832.18890578,-0.005314941717060166,0.5083288557025673,-4.561103525574555
NMR,Numeraire,48.22017480876782,74705234.01059386,-1.1243504244947138,11.280556622237253,3.072600596120506
JST,JUST,0.09094114986098174,66987640.25533179,-0.17598237302218772,0.0705767611822339,11.850054565240955
SLP,,0.0821034193984504,65851094.40977649,-0.5704601059456943,0.5090219251786757,-12.33897825972789
RUNE,THORChain,10.085642881526354,65302076.5162511,-1.5817470856249096,3.257197124028825,12.430224234715475
XEC,,0.0002330901274885523,65213607.320946634,-0.03956807811596434,-0.7550439246337718,1.1230224327608533
KAVA,Kava,6.2479447155978765,64638402.17055567,-0.0869045725534109,0.3704408365597871,-1.7304593921885534
OMG,OMG Network,8.689603645649033,61450837.86394653,1.1820245046664213,2.7617244011443085,-2.2762452377815765
MINA,,5.340415206065548,60635500.963758275,-0.45685901841811166,-0.46936751293647677,-2.900501621515813
SXP,Swipe,2.630566769845865,59118519.070099026,-0.4830090530349271,-1.6995797067625926,-5.037217021758776
KSM,Kusama,409.8346459978475,57495287.56284262,-0.30423055928645243,3.071221230162752,4.600042720101087
CHZ,Chiliz,0.3292801946087741,56533854.8689381,0.033064197691876684,-0.438296051007434,-1.9137977990476662
ALICE,My Neighbor Alice,13.335868561572589,53920596.962607644,-1.0730652618900829,-2.2001113129645593,-0.13919362112459205
ORN,Orion Protocol,12.10130756627585,52869910.287742384,-1.1941506935169182,9.143027931146118,33.975141283464865
AUDIO,Audius,2.8319049164642816,52604570.296569586,0.28199497007617125,0.48705092943697226,23.17049633721935
ZEC,Zcash,139.9275314328687,50817907.39756189,-0.20919509550254636,2.4581487040614953,5.620430900221992
IOST,IOST,0.0695130641947876,50681222.35818279,-0.1276749207508916,-0.328634825026663,-6.188684765927814
GRT,The Graph,0.8341787442100647,49812967.34024297,-0.8294438302895828,0.7502061625776617,-7.248634582970951
HUSD,HUSD,1.000287622987858,49669424.2868115,0.004278125375659964,-0.2884960356214029,0.028096413486516297
DFA,,1.841628890451981,48685845.13616312,-0.2262749453320554,-0.47238266620724606,-3.187938430653435
QNT,,364.92993655597866,48183274.80055904,0.5378069567573789,5.698921219912364,-3.9713212103130258
1INCH,1inch,3.190108072876926,45940191.86572787,-0.660951932244694,2.0996907637412012,7.114944852634418
POLY,,0.7162278759190936,41273466.965657525,-0.18089176247561373,-1.7080590189297578,9.791135651455484
HT,Huobi Token,14.479328979304347,40287066.12628204,-0.39853873726897626,1.8139477890340274,1.2729279448999018
XMR,Monero,270.75137715186054,40076670.81736585,-0.07901284330535305,2.8853604245719504,5.727287994758638
TLM,Alien Worlds,0.21675707786355292,38481869.99105348,1.0852728697567642,2.849381581487088,1.6683383659583773
CELO,,5.425550946679243,38345279.136168145,-0.28576952844621845,5.448489337068409,8.687137137712252
DAI,Dai,1.0002992322027064,37950493.32058079,-0.0018721793169181227,-0.2691387181060848,0.05318929074674828
TUSD,TrueUSD,1.0017791700643248,37285240.1527425,0.2967437925434771,-0.24411899959257033,0.2141858307817625
BADGER,Badger DAO,23.993969332420907,37116692.74343527,-3.168390734698335,17.37734173476865,25.468994208443196
RAY,,12.907444402702305,36895645.67439019,0.21365289723110628,5.281003871343351,-16.868646807244005
OGN,Origin Protocol,1.077719809319366,36220658.3517558,-2.6569546832535926,0.37905149434427704,12.181863956904364
NEO,Neo,50.28159116088912,35663221.69467122,0.6469186610253387,2.007822944677668,1.4621616402792974
SKL,SKALE Network,0.4186948085510822,35330390.6494776,-0.4492408509244858,-2.9251915928559673,17.55374143079738
POND,,0.10917974879434084,34443344.65756849,-1.2651884451322677,-2.6859379149843035,-16.42759603787269
ROSE,Oasis Network,0.24264821880814605,33864546.90075123,1.1089525329303576,0.4079395715332137,-12.809961705655157
AR,,50.177400536813735,33448110.62535877,-0.38986397913577475,-1.5307247070426824,-20.49497788279523
COMP,Compound,404.0385398485287,32854715.789231114,-0.5778812658231065,-0.026464490504310358,0.2754178779882101
HOT,Holochain,0.00973214285884236,32802855.170996692,-0.16513754950597342,1.4471815670198023,-3.1999929677045245
